PartitionKey,RowKey,Timestamp,RequestId,RequestId@type,BatchId,BatchId@type,ContentList,ContentList@type,BatchStatus,BatchStatus@type,CreationDate,CreationDate@type,LastUpdate,LastUpdate@type
ccc3957e1f5fa8d4_f83f579c2a9846eaac65c546c706cd67|6c666303-5c8d-46ad-891e-16ca87ba0cfd,2049632e-d38f-444c-925e-8bd228fa7688,2017-06-27T11:39:14.563Z,6c666303-5c8d-46ad-891e-16ca87ba0cfd,Edm.String,2049632e-d38f-444c-925e-8bd228fa7688,Edm.String,UserNames|Advert1;,Edm.String,5,Edm.String,2017-06-27T11:39:07.993Z,Edm.DateTime,2017-06-27T11:39:07.993Z,Edm.DateTime
cd07bde8ef77ca1_f83f579c2a9846eaac65c546c706cd67|895a41fd-2027-4ce4-8c30-1b7727ba474a,c697bc94-db2b-48f5-b10b-49ab50413bb9,2017-06-24T10:37:11.563Z,895a41fd-2027-4ce4-8c30-1b7727ba474a,Edm.String,c697bc94-db2b-48f5-b10b-49ab50413bb9,Edm.String,UserNames|Advert1;,Edm.String,5,Edm.String,2017-06-24T10:37:03.995Z,Edm.DateTime,2017-06-24T10:37:03.995Z,Edm.DateTime
cd5263b990b0e496_f83f579c2a9846eaac65c546c706cd67|15f839a1-ea99-4ac5-a882-4d88d92d83f4,42e846f6-b6ca-4adb-b659-4957ca4935dc,2017-09-10T09:48:35.234Z,15f839a1-ea99-4ac5-a882-4d88d92d83f4,Edm.String,42e846f6-b6ca-4adb-b659-4957ca4935dc,Edm.String,UserNames|Advert1;,Edm.String,5,Edm.String,2017-09-10T09:48:30.140Z,Edm.DateTime,2017-09-10T09:48:30.140Z,Edm.DateTime
cd5263b990b0e496_f83f579c2a9846eaac65c546c706cd67|e1d8f163-40e2-48ff-aacf-a8c5efe28123,60571009-1e91-4cb0-9348-4dcc0e109d53,2017-09-10T08:10:34.669Z,e1d8f163-40e2-48ff-aacf-a8c5efe28123,Edm.String,60571009-1e91-4cb0-9348-4dcc0e109d53,Edm.String,UserNames|Advert1;,Edm.String,5,Edm.String,2017-09-10T08:08:07.815Z,Edm.DateTime,2017-09-10T08:08:07.815Z,Edm.DateTime
cd5263b990b0e496_f83f579c2a9846eaac65c546c706cd67|eb12077b-a694-4694-8f1d-bfa46ca19e8e,17251d36-050c-4172-a314-bb169c5fc1a3,2017-09-10T08:08:18.066Z,eb12077b-a694-4694-8f1d-bfa46ca19e8e,Edm.String,17251d36-050c-4172-a314-bb169c5fc1a3,Edm.String,UserNames|Advert1;,Edm.String,5,Edm.String,2017-09-10T08:08:09.668Z,Edm.DateTime,2017-09-10T08:08:09.668Z,Edm.DateTime
ce2b0d2a2700f064_f83f579c2a9846eaac65c546c706cd67|1bab0446-0c45-4999-b6ec-12b3e06f644d,089b8f69-246d-4815-bf6e-423972fff656,2017-01-27T19:02:09.268Z,1bab0446-0c45-4999-b6ec-12b3e06f644d,Edm.String,089b8f69-246d-4815-bf6e-423972fff656,Edm.String,UserNames|Advert1;,Edm.String,5,Edm.String,2017-01-27T19:02:02.778Z,Edm.DateTime,2017-01-27T19:02:02.778Z,Edm.DateTime
ce2b0d2a2700f064_f83f579c2a9846eaac65c546c706cd67|34c393d6-8bf3-4942-b6c7-0787144d697e,7abf37a8-6e2d-4002-8de3-e4f38bc8e5dc,2017-01-27T19:01:47.067Z,34c393d6-8bf3-4942-b6c7-0787144d697e,Edm.String,7abf37a8-6e2d-4002-8de3-e4f38bc8e5dc,Edm.String,UserNames|Advert1;,Edm.String,5,Edm.String,2017-01-27T19:01:42.768Z,Edm.DateTime,2017-01-27T19:01:42.768Z,Edm.DateTime
ce2b0d2a2700f064_f83f579c2a9846eaac65c546c706cd67|55525e6c-b464-4d0f-9425-746391a899e8,8a6f2878-672c-48ea-bc60-a20a57b2f34f,2017-01-27T18:57:24.060Z,55525e6c-b464-4d0f-9425-746391a899e8,Edm.String,8a6f2878-672c-48ea-bc60-a20a57b2f34f,Edm.String,UserNames|Advert1;,Edm.String,5,Edm.String,2017-01-27T18:57:19.240Z,Edm.DateTime,2017-01-27T18:57:19.240Z,Edm.DateTime
ce2b0d2a2700f064_f83f579c2a9846eaac65c546c706cd67|627416fb-208c-45ee-bc8e-63397c803551,1ca14607-3fd5-4db2-8387-f8339b66ffe9,2016-12-19T09:31:23.373Z,627416fb-208c-45ee-bc8e-63397c803551,Edm.String,1ca14607-3fd5-4db2-8387-f8339b66ffe9,Edm.String,UserNames|Advert1;,Edm.String,5,Edm.String,2016-12-19T09:31:16.844Z,Edm.DateTime,2016-12-19T09:31:16.844Z,Edm.DateTime
ce2b0d2a2700f064_f83f579c2a9846eaac65c546c706cd67|64527f1b-4d53-4a98-93f7-df3782158a83,fb4b4ac2-dde1-41d5-8bb2-ec0b0cd41fa2,2017-01-27T18:57:44.516Z,64527f1b-4d53-4a98-93f7-df3782158a83,Edm.String,fb4b4ac2-dde1-41d5-8bb2-ec0b0cd41fa2,Edm.String,UserNames|Advert1;,Edm.String,5,Edm.String,2017-01-27T18:57:40.133Z,Edm.DateTime,2017-01-27T18:57:40.133Z,Edm.DateTime
ce491885ab29c838_f83f579c2a9846eaac65c546c706cd67|02dba49d-37f5-4ce9-8285-0dbd1e15a390,f86d6cfb-659f-4c4b-ab38-1dd87b29a3a9,2016-12-23T09:58:44.606Z,02dba49d-37f5-4ce9-8285-0dbd1e15a390,Edm.String,f86d6cfb-659f-4c4b-ab38-1dd87b29a3a9,Edm.String,UserNames|Advert1;,Edm.String,2,Edm.String,2016-12-23T09:58:44.634Z,Edm.DateTime,2016-12-23T09:58:44.634Z,Edm.DateTime
ce491885ab29c838_f83f579c2a9846eaac65c546c706cd67|06a3f33c-91d3-4388-a6e7-baa333d6d4e2,e3843492-e5ba-4c7b-948e-91177b09a74d,2016-12-23T09:58:43.944Z,06a3f33c-91d3-4388-a6e7-baa333d6d4e2,Edm.String,e3843492-e5ba-4c7b-948e-91177b09a74d,Edm.String,UserNames|Advert1;,Edm.String,2,Edm.String,2016-12-23T09:58:41.036Z,Edm.DateTime,2016-12-23T09:58:41.036Z,Edm.DateTime
ce491885ab29c838_f83f579c2a9846eaac65c546c706cd67|121538e7-50fb-4f7a-a7c7-6e6a47d664d5,67b2938a-ac97-4106-921f-6baee854e08e,2016-12-23T09:58:33.561Z,121538e7-50fb-4f7a-a7c7-6e6a47d664d5,Edm.String,67b2938a-ac97-4106-921f-6baee854e08e,Edm.String,UserNames|Advert1;,Edm.String,2,Edm.String,2016-12-23T09:58:31.463Z,Edm.DateTime,2016-12-23T09:58:31.463Z,Edm.DateTime
ce491885ab29c838_f83f579c2a9846eaac65c546c706cd67|1f0a62be-d166-4b85-a00a-995a96f2db00,0e48fb27-8d36-4184-a02b-aaa5b2433681,2016-12-23T09:58:38.230Z,1f0a62be-d166-4b85-a00a-995a96f2db00,Edm.String,0e48fb27-8d36-4184-a02b-aaa5b2433681,Edm.String,UserNames|Advert1;,Edm.String,2,Edm.String,2016-12-23T09:58:36.097Z,Edm.DateTime,2016-12-23T09:58:36.097Z,Edm.DateTime
ce491885ab29c838_f83f579c2a9846eaac65c546c706cd67|2176c384-a35f-4d22-9264-3174e3149dbc,51a9109e-0420-4d1d-abb3-bd96e535e25f,2016-12-19T09:31:48.583Z,2176c384-a35f-4d22-9264-3174e3149dbc,Edm.String,51a9109e-0420-4d1d-abb3-bd96e535e25f,Edm.String,UserNames|Advert1;,Edm.String,2,Edm.String,2016-12-19T09:31:48.779Z,Edm.DateTime,2016-12-19T09:31:48.779Z,Edm.DateTime
ce491885ab29c838_f83f579c2a9846eaac65c546c706cd67|44228da0-16b1-412e-8b24-91c2a9131fbd,296d69e2-bc0a-4c57-a794-6a7fc575635a,2016-12-19T09:31:48.146Z,44228da0-16b1-412e-8b24-91c2a9131fbd,Edm.String,296d69e2-bc0a-4c57-a794-6a7fc575635a,Edm.String,UserNames|Advert1;,Edm.String,2,Edm.String,2016-12-19T09:31:49.732Z,Edm.DateTime,2016-12-19T09:31:49.732Z,Edm.DateTime
ce491885ab29c838_f83f579c2a9846eaac65c546c706cd67|483bfb50-6cbe-40db-9276-f709fb0bfb82,03456e6d-7cf8-4671-9dce-8dadbdc1d0d0,2016-12-23T09:58:24.694Z,483bfb50-6cbe-40db-9276-f709fb0bfb82,Edm.String,03456e6d-7cf8-4671-9dce-8dadbdc1d0d0,Edm.String,UserNames|Advert1;,Edm.String,2,Edm.String,2016-12-23T09:58:22.671Z,Edm.DateTime,2016-12-23T09:58:22.671Z,Edm.DateTime
ce491885ab29c838_f83f579c2a9846eaac65c546c706cd67|54deff9d-b4b3-4cf0-97c0-7aa7224cc967,47265e58-a80c-4b63-81eb-4eaa340dc6ba,2016-12-23T09:58:39.134Z,54deff9d-b4b3-4cf0-97c0-7aa7224cc967,Edm.String,47265e58-a80c-4b63-81eb-4eaa340dc6ba,Edm.String,UserNames|Advert1;,Edm.String,2,Edm.String,2016-12-23T09:58:36.998Z,Edm.DateTime,2016-12-23T09:58:36.998Z,Edm.DateTime
ce491885ab29c838_f83f579c2a9846eaac65c546c706cd67|54ed3eb9-d27b-4e42-b70e-a15186245574,befb2195-0238-420f-8037-ebcca1c53380,2016-12-23T09:58:31.549Z,54ed3eb9-d27b-4e42-b70e-a15186245574,Edm.String,befb2195-0238-420f-8037-ebcca1c53380,Edm.String,UserNames|Advert1;,Edm.String,2,Edm.String,2016-12-23T09:58:29.612Z,Edm.DateTime,2016-12-23T09:58:29.612Z,Edm.DateTime
ce491885ab29c838_f83f579c2a9846eaac65c546c706cd67|58f33096-5229-4927-a78b-242cb33801fa,b1eff299-4237-4591-83ec-94144f6fcefd,2016-12-23T10:53:58.263Z,58f33096-5229-4927-a78b-242cb33801fa,Edm.String,b1eff299-4237-4591-83ec-94144f6fcefd,Edm.String,UserNames|Advert1;,Edm.String,5,Edm.String,2016-12-23T09:58:21.258Z,Edm.DateTime,2016-12-23T09:58:21.258Z,Edm.DateTime
ce491885ab29c838_f83f579c2a9846eaac65c546c706cd67|65b1c214-2064-4b69-9679-bb314ae1052d,04939cc9-7e3e-466c-a35e-add9191bf32b,2016-12-23T09:58:47.247Z,65b1c214-2064-4b69-9679-bb314ae1052d,Edm.String,04939cc9-7e3e-466c-a35e-add9191bf32b,Edm.String,UserNames|Advert1;,Edm.String,2,Edm.String,2016-12-23T09:58:44.879Z,Edm.DateTime,2016-12-23T09:58:44.879Z,Edm.DateTime
ce491885ab29c838_f83f579c2a9846eaac65c546c706cd67|6e431dbd-47c1-44db-a8c8-630945d84a83,a778662a-9c5f-4b31-95a2-dfd0c092b56b,2016-12-23T09:58:45.880Z,6e431dbd-47c1-44db-a8c8-630945d84a83,Edm.String,a778662a-9c5f-4b31-95a2-dfd0c092b56b,Edm.String,UserNames|Advert1;,Edm.String,2,Edm.String,2016-12-23T09:58:46.524Z,Edm.DateTime,2016-12-23T09:58:46.524Z,Edm.DateTime
ce491885ab29c838_f83f579c2a9846eaac65c546c706cd67|76605fac-a39d-480a-8e91-b872dd012f26,d7f2529b-8991-4730-a659-42fede175c0a,2016-12-23T09:58:28.301Z,76605fac-a39d-480a-8e91-b872dd012f26,Edm.String,d7f2529b-8991-4730-a659-42fede175c0a,Edm.String,UserNames|Advert1;,Edm.String,2,Edm.String,2016-12-23T09:58:26.639Z,Edm.DateTime,2016-12-23T09:58:26.639Z,Edm.DateTime
ce491885ab29c838_f83f579c2a9846eaac65c546c706cd67|79dfbf21-2db2-45ad-be3f-35840ddb052f,644e43da-edb3-4fd1-8ff1-3005bf6807cc,2016-12-19T09:31:47.814Z,79dfbf21-2db2-45ad-be3f-35840ddb052f,Edm.String,644e43da-edb3-4fd1-8ff1-3005bf6807cc,Edm.String,UserNames|Advert1;,Edm.String,2,Edm.String,2016-12-19T09:31:47.623Z,Edm.DateTime,2016-12-19T09:31:47.623Z,Edm.DateTime
ce491885ab29c838_f83f579c2a9846eaac65c546c706cd67|7b738549-6754-4f4b-999d-05e328677486,a9936116-3f72-43a5-b657-74f77ee18351,2016-12-23T09:58:34.438Z,7b738549-6754-4f4b-999d-05e328677486,Edm.String,a9936116-3f72-43a5-b657-74f77ee18351,Edm.String,UserNames|Advert1;,Edm.String,2,Edm.String,2016-12-23T09:58:35.032Z,Edm.DateTime,2016-12-23T09:58:35.032Z,Edm.DateTime
ce491885ab29c838_f83f579c2a9846eaac65c546c706cd67|85f3cf42-5c52-461a-ba4a-5154a966a271,f610c5a3-5853-40c4-8d85-67e4debc6701,2016-12-23T09:58:44.907Z,85f3cf42-5c52-461a-ba4a-5154a966a271,Edm.String,f610c5a3-5853-40c4-8d85-67e4debc6701,Edm.String,UserNames|Advert1;,Edm.String,2,Edm.String,2016-12-23T09:58:45.564Z,Edm.DateTime,2016-12-23T09:58:45.564Z,Edm.DateTime
ce491885ab29c838_f83f579c2a9846eaac65c546c706cd67|87e1b4ca-49b1-4ec7-a829-244bd6db16ad,b445c913-9f1e-47f5-bd78-7f4749d1ae43,2016-12-23T09:58:23.629Z,87e1b4ca-49b1-4ec7-a829-244bd6db16ad,Edm.String,b445c913-9f1e-47f5-bd78-7f4749d1ae43,Edm.String,UserNames|Advert1;,Edm.String,2,Edm.String,2016-12-23T09:58:24.210Z,Edm.DateTime,2016-12-23T09:58:24.210Z,Edm.DateTime
ce491885ab29c838_f83f579c2a9846eaac65c546c706cd67|97c1d0e4-9959-4172-9163-5eb17731843e,ce8c0152-ab36-4e07-bc4b-03c64775c64e,2016-12-23T09:58:27.124Z,97c1d0e4-9959-4172-9163-5eb17731843e,Edm.String,ce8c0152-ab36-4e07-bc4b-03c64775c64e,Edm.String,UserNames|Advert1;,Edm.String,2,Edm.String,2016-12-23T09:58:27.267Z,Edm.DateTime,2016-12-23T09:58:27.267Z,Edm.DateTime
ce491885ab29c838_f83f579c2a9846eaac65c546c706cd67|9b6491aa-5b42-48f1-91a9-79a044b6791a,e9fb8561-7a24-4986-b787-dbf8fa9991d6,2016-12-19T09:31:35.404Z,9b6491aa-5b42-48f1-91a9-79a044b6791a,Edm.String,e9fb8561-7a24-4986-b787-dbf8fa9991d6,Edm.String,UserNames|Advert1;,Edm.String,2,Edm.String,2016-12-19T09:31:35.760Z,Edm.DateTime,2016-12-19T09:31:35.760Z,Edm.DateTime
ce491885ab29c838_f83f579c2a9846eaac65c546c706cd67|a4fa5b86-b1e7-456c-ba49-9401f2a095f7,1a0ec4dd-9f99-41bc-b96b-c40b1848f14a,2016-12-23T09:58:36.329Z,a4fa5b86-b1e7-456c-ba49-9401f2a095f7,Edm.String,1a0ec4dd-9f99-41bc-b96b-c40b1848f14a,Edm.String,UserNames|Advert1;,Edm.String,2,Edm.String,2016-12-23T09:58:34.101Z,Edm.DateTime,2016-12-23T09:58:34.101Z,Edm.DateTime
ce491885ab29c838_f83f579c2a9846eaac65c546c706cd67|ab4ff189-57a1-4ee1-9a2c-e995392af686,70bd26e2-c74d-412c-bf28-123a2e4e3fa1,2016-12-23T09:58:21.704Z,ab4ff189-57a1-4ee1-9a2c-e995392af686,Edm.String,70bd26e2-c74d-412c-bf28-123a2e4e3fa1,Edm.String,UserNames|Advert1;,Edm.String,2,Edm.String,2016-12-23T09:58:19.655Z,Edm.DateTime,2016-12-23T09:58:19.655Z,Edm.DateTime
ce491885ab29c838_f83f579c2a9846eaac65c546c706cd67|ac9f88cb-1e3a-4f90-bc5a-2275b8a99496,28070cb0-f6af-4c1d-8939-0e7034683c07,2016-12-23T09:58:39.931Z,ac9f88cb-1e3a-4f90-bc5a-2275b8a99496,Edm.String,28070cb0-f6af-4c1d-8939-0e7034683c07,Edm.String,UserNames|Advert1;,Edm.String,2,Edm.String,2016-12-23T09:58:37.991Z,Edm.DateTime,2016-12-23T09:58:37.991Z,Edm.DateTime
ce491885ab29c838_f83f579c2a9846eaac65c546c706cd67|acfaa9f9-bbcd-4cf7-bde6-f88ecb370ef9,fa35f6f9-b621-47a5-a073-88381787b13e,2016-12-23T09:58:37.074Z,acfaa9f9-bbcd-4cf7-bde6-f88ecb370ef9,Edm.String,fa35f6f9-b621-47a5-a073-88381787b13e,Edm.String,UserNames|Advert1;,Edm.String,2,Edm.String,2016-12-23T09:58:37.667Z,Edm.DateTime,2016-12-23T09:58:37.667Z,Edm.DateTime
ce491885ab29c838_f83f579c2a9846eaac65c546c706cd67|bc82e7c1-850c-4cd0-a483-0254df29f95f,9f8cabc7-5a2d-4bc3-8ea4-02bf5533f181,2016-12-23T09:58:41.877Z,bc82e7c1-850c-4cd0-a483-0254df29f95f,Edm.String,9f8cabc7-5a2d-4bc3-8ea4-02bf5533f181,Edm.String,UserNames|Advert1;,Edm.String,2,Edm.String,2016-12-23T09:58:39.914Z,Edm.DateTime,2016-12-23T09:58:39.914Z,Edm.DateTime
ce491885ab29c838_f83f579c2a9846eaac65c546c706cd67|bca7821d-1cd4-4721-8675-6545076b3885,4f8d397e-1999-4a0b-acd0-b885bda8620f,2016-12-23T09:58:25.381Z,bca7821d-1cd4-4721-8675-6545076b3885,Edm.String,4f8d397e-1999-4a0b-acd0-b885bda8620f,Edm.String,UserNames|Advert1;,Edm.String,2,Edm.String,2016-12-23T09:58:23.557Z,Edm.DateTime,2016-12-23T09:58:23.557Z,Edm.DateTime
ce491885ab29c838_f83f579c2a9846eaac65c546c706cd67|bdb60421-5356-4668-b011-59b122c5f393,b4eacff4-3ae6-4a88-aa46-54d53198147f,2016-12-23T09:58:27.696Z,bdb60421-5356-4668-b011-59b122c5f393,Edm.String,b4eacff4-3ae6-4a88-aa46-54d53198147f,Edm.String,UserNames|Advert1;,Edm.String,2,Edm.String,2016-12-23T09:58:28.310Z,Edm.DateTime,2016-12-23T09:58:28.310Z,Edm.DateTime
ce491885ab29c838_f83f579c2a9846eaac65c546c706cd67|da36a94f-8857-4f7a-9e34-85fbf8281942,553053aa-c8d0-4126-b67f-3f603e290844,2016-12-19T09:31:36.824Z,da36a94f-8857-4f7a-9e34-85fbf8281942,Edm.String,553053aa-c8d0-4126-b67f-3f603e290844,Edm.String,UserNames|Advert1;,Edm.String,2,Edm.String,2016-12-19T09:31:36.578Z,Edm.DateTime,2016-12-19T09:31:36.578Z,Edm.DateTime
ce491885ab29c838_f83f579c2a9846eaac65c546c706cd67|da45448d-41ce-4638-8344-c7f48f5247fc,02ecba2a-b27d-4703-b070-17ee22fbcbfc,2016-12-23T09:58:30.581Z,da45448d-41ce-4638-8344-c7f48f5247fc,Edm.String,02ecba2a-b27d-4703-b070-17ee22fbcbfc,Edm.String,UserNames|Advert1;,Edm.String,2,Edm.String,2016-12-23T09:58:31.337Z,Edm.DateTime,2016-12-23T09:58:31.337Z,Edm.DateTime
ce491885ab29c838_f83f579c2a9846eaac65c546c706cd67|dd5d18af-127b-4b1f-82e0-b06dd8a2e226,8f61fa0a-3299-4f5b-b503-fa9c3e06bc9e,2016-12-23T09:58:22.560Z,dd5d18af-127b-4b1f-82e0-b06dd8a2e226,Edm.String,8f61fa0a-3299-4f5b-b503-fa9c3e06bc9e,Edm.String,UserNames|Advert1;,Edm.String,2,Edm.String,2016-12-23T09:58:20.631Z,Edm.DateTime,2016-12-23T09:58:20.631Z,Edm.DateTime
ce491885ab29c838_f83f579c2a9846eaac65c546c706cd67|e2a61c7f-04d0-42c4-997a-700e06da0c1d,b4961e6e-a32d-46e0-8dc5-d420c6f27071,2016-12-19T09:31:59.185Z,e2a61c7f-04d0-42c4-997a-700e06da0c1d,Edm.String,b4961e6e-a32d-46e0-8dc5-d420c6f27071,Edm.String,UserNames|Advert1;,Edm.String,5,Edm.String,2016-12-19T09:31:53.062Z,Edm.DateTime,2016-12-19T09:31:53.062Z,Edm.DateTime
ce491885ab29c838_f83f579c2a9846eaac65c546c706cd67|e2c47829-7467-4825-8a42-91c3566638a6,4f636839-d8eb-4f8a-83e7-442a975a9d2b,2016-12-23T09:58:40.908Z,e2c47829-7467-4825-8a42-91c3566638a6,Edm.String,4f636839-d8eb-4f8a-83e7-442a975a9d2b,Edm.String,UserNames|Advert1;,Edm.String,2,Edm.String,2016-12-23T09:58:41.559Z,Edm.DateTime,2016-12-23T09:58:41.559Z,Edm.DateTime
ce491885ab29c838_f83f579c2a9846eaac65c546c706cd67|e6235b8d-9fc0-47c2-824f-0c78baff0fb4,40b995c7-63e7-4bd3-8ad3-8d716cc15cb7,2016-12-23T09:58:29.770Z,e6235b8d-9fc0-47c2-824f-0c78baff0fb4,Edm.String,40b995c7-63e7-4bd3-8ad3-8d716cc15cb7,Edm.String,UserNames|Advert1;,Edm.String,2,Edm.String,2016-12-23T09:58:30.429Z,Edm.DateTime,2016-12-23T09:58:30.429Z,Edm.DateTime
ce491885ab29c838_f83f579c2a9846eaac65c546c706cd67|fda8fe2f-1b19-41b1-997f-27fbac8cd4ab,fcac122e-6baf-485d-be03-2f766a8bbcb4,2016-12-23T09:58:33.054Z,fda8fe2f-1b19-41b1-997f-27fbac8cd4ab,Edm.String,fcac122e-6baf-485d-be03-2f766a8bbcb4,Edm.String,UserNames|Advert1;,Edm.String,2,Edm.String,2016-12-23T09:58:33.118Z,Edm.DateTime,2016-12-23T09:58:33.118Z,Edm.DateTime
ce922bb33ba563fd_f83f579c2a9846eaac65c546c706cd67|03a979ea-b5ad-45da-a790-d4ef2b6bd68f,4ee9f5c9-e521-4879-bf3e-09ab36147a23,2017-07-11T16:55:39.054Z,03a979ea-b5ad-45da-a790-d4ef2b6bd68f,Edm.String,4ee9f5c9-e521-4879-bf3e-09ab36147a23,Edm.String,UserNames|Advert1;,Edm.String,2,Edm.String,2017-07-11T16:55:38.884Z,Edm.DateTime,2017-07-11T16:55:38.884Z,Edm.DateTime
ce922bb33ba563fd_f83f579c2a9846eaac65c546c706cd67|b613a434-4feb-422f-8dc5-99cc737ec9de,a7e233a3-7754-4283-9e2e-83327d0c7b50,2017-07-11T16:55:26.677Z,b613a434-4feb-422f-8dc5-99cc737ec9de,Edm.String,a7e233a3-7754-4283-9e2e-83327d0c7b50,Edm.String,UserNames|Advert1;,Edm.String,2,Edm.String,2017-07-11T16:55:25.829Z,Edm.DateTime,2017-07-11T16:55:25.829Z,Edm.DateTime
d110836dd831acf0_f83f579c2a9846eaac65c546c706cd67|e589ad6d-a7f4-4991-ac94-3ce5d681e275,fe8d6cc4-4255-4620-a75a-9b281ae0d96e,2016-08-11T20:41:10.898Z,e589ad6d-a7f4-4991-ac94-3ce5d681e275,Edm.String,fe8d6cc4-4255-4620-a75a-9b281ae0d96e,Edm.String,UserNames|Advert1;UserNames|Advert2;UserNames|Advert3;UserNames|Advert4;UserNames|Advert5;,Edm.String,5,Edm.String,2016-08-11T20:40:56.201Z,Edm.DateTime,2016-08-11T20:40:56.201Z,Edm.DateTime
d1604fe5f76b4c75_f83f579c2a9846eaac65c546c706cd67|bb9b061e-df4f-4594-8357-f114cb0cdf13,52dcf88f-d439-4759-98b9-8a0fbd618007,2017-06-18T11:43:13.023Z,bb9b061e-df4f-4594-8357-f114cb0cdf13,Edm.String,52dcf88f-d439-4759-98b9-8a0fbd618007,Edm.String,UserNames|Advert1;,Edm.String,5,Edm.String,2017-06-18T11:32:23.423Z,Edm.DateTime,2017-06-18T11:32:23.423Z,Edm.DateTime
d258e19455440e3f_f83f579c2a9846eaac65c546c706cd67|9ae6b2ef-2b8f-447b-af7e-0d7434889611,4b6a9fe1-fa60-4538-b931-f8aa9dcf1e81,2016-08-08T15:42:15.258Z,9ae6b2ef-2b8f-447b-af7e-0d7434889611,Edm.String,4b6a9fe1-fa60-4538-b931-f8aa9dcf1e81,Edm.String,UserNames|Advert1;UserNames|Advert2;UserNames|Advert3;UserNames|Advert4;UserNames|Advert5;,Edm.String,5,Edm.String,2016-08-08T15:41:56.624Z,Edm.DateTime,2016-08-08T15:41:56.624Z,Edm.DateTime
d277a409c0e0fb0c_f83f579c2a9846eaac65c546c706cd67|b7c549d9-4c7d-4f6d-82ff-7b3b01f4e95d,b03bacf7-1723-4790-959a-016cb7c86627,2017-07-11T08:17:59.414Z,b7c549d9-4c7d-4f6d-82ff-7b3b01f4e95d,Edm.String,b03bacf7-1723-4790-959a-016cb7c86627,Edm.String,UserNames|Advert1;,Edm.String,4,Edm.String,2017-07-11T08:17:54.547Z,Edm.DateTime,2017-07-11T08:17:54.547Z,Edm.DateTime
d277a409c0e0fb0c_f83f579c2a9846eaac65c546c706cd67|f2d85cf0-69a3-4d94-a62a-7ff4d0807fa2,98daf2e8-8cf9-44fa-9ccd-abca693b2ea1,2017-07-11T08:24:20.074Z,f2d85cf0-69a3-4d94-a62a-7ff4d0807fa2,Edm.String,98daf2e8-8cf9-44fa-9ccd-abca693b2ea1,Edm.String,UserNames|Advert1;,Edm.String,5,Edm.String,2017-07-11T08:17:52.748Z,Edm.DateTime,2017-07-11T08:17:52.748Z,Edm.DateTime
d2f1767644567e62_f83f579c2a9846eaac65c546c706cd67|0fd99614-2a0c-4fbd-8ba6-34e897d34f67,c796f0a6-e4b5-448e-beb9-5a3da539d306,2017-08-22T15:54:52.404Z,0fd99614-2a0c-4fbd-8ba6-34e897d34f67,Edm.String,c796f0a6-e4b5-448e-beb9-5a3da539d306,Edm.String,UserNames|Advert1;,Edm.String,4,Edm.String,2017-08-22T15:54:48.681Z,Edm.DateTime,2017-08-22T15:54:48.681Z,Edm.DateTime
d2f1767644567e62_f83f579c2a9846eaac65c546c706cd67|2ad01f39-9a4c-4f28-9c56-25aacf94ee3a,ffa51b10-5277-471c-b2d9-10ba8a6aa0b8,2018-01-04T13:17:19.457Z,2ad01f39-9a4c-4f28-9c56-25aacf94ee3a,Edm.String,ffa51b10-5277-471c-b2d9-10ba8a6aa0b8,Edm.String,UserNames|Advert1;,Edm.String,5,Edm.String,2018-01-04T13:16:00.294Z,Edm.DateTime,2018-01-04T13:16:00.294Z,Edm.DateTime
d2f1767644567e62_f83f579c2a9846eaac65c546c706cd67|3beacac1-f205-4640-b447-6be0033ff2ed,d34db6d0-17cf-4172-b868-babe07883afb,2017-06-19T13:41:32.017Z,3beacac1-f205-4640-b447-6be0033ff2ed,Edm.String,d34db6d0-17cf-4172-b868-babe07883afb,Edm.String,UserNames|Advert1;,Edm.String,4,Edm.String,2017-06-19T13:41:24.079Z,Edm.DateTime,2017-06-19T13:41:24.079Z,Edm.DateTime
d2f1767644567e62_f83f579c2a9846eaac65c546c706cd67|434e080e-5965-4dbe-9eb5-7c7a2c225067,d876a36e-67bb-40e5-b11e-5eab3e2b22a4,2018-01-04T13:16:10.547Z,434e080e-5965-4dbe-9eb5-7c7a2c225067,Edm.String,d876a36e-67bb-40e5-b11e-5eab3e2b22a4,Edm.String,UserNames|Advert1;,Edm.String,5,Edm.String,2018-01-04T13:16:01.966Z,Edm.DateTime,2018-01-04T13:16:01.966Z,Edm.DateTime
d2f1767644567e62_f83f579c2a9846eaac65c546c706cd67|6e275d36-c5b5-4fe0-891f-058a3b2f9376,93ea8d0c-9a1a-48d1-9a0c-f93fcfac2d30,2016-08-13T15:41:54.385Z,6e275d36-c5b5-4fe0-891f-058a3b2f9376,Edm.String,93ea8d0c-9a1a-48d1-9a0c-f93fcfac2d30,Edm.String,UserNames|Advert1;UserNames|Advert2;UserNames|Advert3;UserNames|Advert4;UserNames|Advert5;UserNames|Advert6;,Edm.String,5,Edm.String,2016-08-13T15:41:39.608Z,Edm.DateTime,2016-08-13T15:41:39.608Z,Edm.DateTime
