PartitionKey,RowKey,Timestamp,ContentId,ContentId@type,Content_ActionURL,Content_ActionURL@type,Content_B64URL,Content_B64URL@type,Content_RawURL,Content_RawURL@type,CreationDate,CreationDate@type,LastUpdate,LastUpdate@type
ce2b0d2a2700f064_f83f579c2a9846eaac65c546c706cd67|8a6f2878-672c-48ea-bc60-a20a57b2f34f,UserNames|Advert1,2017-01-27T18:57:18.242Z,UserNames|Advert1,Edm.String,GOOGLE_MOBIHUNTER,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,2017-01-27T18:57:19.224Z,Edm.DateTime,2017-01-27T18:57:19.224Z,Edm.DateTime
ce2b0d2a2700f064_f83f579c2a9846eaac65c546c706cd67|fb4b4ac2-dde1-41d5-8bb2-ec0b0cd41fa2,UserNames|Advert1,2017-01-27T18:57:39.557Z,UserNames|Advert1,Edm.String,GOOGLE_MOBIHUNTER,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,2017-01-27T18:57:40.133Z,Edm.DateTime,2017-01-27T18:57:40.133Z,Edm.DateTime
ce491885ab29c838_f83f579c2a9846eaac65c546c706cd67|02ecba2a-b27d-4703-b070-17ee22fbcbfc,UserNames|Advert1,2016-12-23T09:58:30.819Z,UserNames|Advert1,Edm.String,GOOGLE_MOBIHUNTER,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,2016-12-23T09:58:31.337Z,Edm.DateTime,2016-12-23T09:58:31.337Z,Edm.DateTime
ce491885ab29c838_f83f579c2a9846eaac65c546c706cd67|03456e6d-7cf8-4671-9dce-8dadbdc1d0d0,UserNames|Advert1,2016-12-23T09:58:25.355Z,UserNames|Advert1,Edm.String,GOOGLE_MOBIHUNTER,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,2016-12-23T09:58:22.671Z,Edm.DateTime,2016-12-23T09:58:22.671Z,Edm.DateTime
ce491885ab29c838_f83f579c2a9846eaac65c546c706cd67|04939cc9-7e3e-466c-a35e-add9191bf32b,UserNames|Advert1,2016-12-23T09:58:46.945Z,UserNames|Advert1,Edm.String,GOOGLE_MOBIHUNTER,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,2016-12-23T09:58:44.864Z,Edm.DateTime,2016-12-23T09:58:44.864Z,Edm.DateTime
ce491885ab29c838_f83f579c2a9846eaac65c546c706cd67|0e48fb27-8d36-4184-a02b-aaa5b2433681,UserNames|Advert1,2016-12-23T09:58:37.854Z,UserNames|Advert1,Edm.String,GOOGLE_MOBIHUNTER,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,2016-12-23T09:58:36.097Z,Edm.DateTime,2016-12-23T09:58:36.097Z,Edm.DateTime
ce491885ab29c838_f83f579c2a9846eaac65c546c706cd67|1a0ec4dd-9f99-41bc-b96b-c40b1848f14a,UserNames|Advert1,2016-12-23T09:58:36.484Z,UserNames|Advert1,Edm.String,GOOGLE_MOBIHUNTER,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,2016-12-23T09:58:34.101Z,Edm.DateTime,2016-12-23T09:58:34.101Z,Edm.DateTime
ce491885ab29c838_f83f579c2a9846eaac65c546c706cd67|28070cb0-f6af-4c1d-8939-0e7034683c07,UserNames|Advert1,2016-12-23T09:58:40.301Z,UserNames|Advert1,Edm.String,GOOGLE_MOBIHUNTER,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,2016-12-23T09:58:37.991Z,Edm.DateTime,2016-12-23T09:58:37.991Z,Edm.DateTime
ce491885ab29c838_f83f579c2a9846eaac65c546c706cd67|296d69e2-bc0a-4c57-a794-6a7fc575635a,UserNames|Advert1,2016-12-19T09:31:49.809Z,UserNames|Advert1,Edm.String,GOOGLE_MOBIHUNTER,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,2016-12-19T09:31:49.732Z,Edm.DateTime,2016-12-19T09:31:49.732Z,Edm.DateTime
ce491885ab29c838_f83f579c2a9846eaac65c546c706cd67|40b995c7-63e7-4bd3-8ad3-8d716cc15cb7,UserNames|Advert1,2016-12-23T09:58:30.395Z,UserNames|Advert1,Edm.String,GOOGLE_MOBIHUNTER,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,2016-12-23T09:58:30.429Z,Edm.DateTime,2016-12-23T09:58:30.429Z,Edm.DateTime
ce491885ab29c838_f83f579c2a9846eaac65c546c706cd67|47265e58-a80c-4b63-81eb-4eaa340dc6ba,UserNames|Advert1,2016-12-23T09:58:38.795Z,UserNames|Advert1,Edm.String,GOOGLE_MOBIHUNTER,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,2016-12-23T09:58:36.998Z,Edm.DateTime,2016-12-23T09:58:36.998Z,Edm.DateTime
ce491885ab29c838_f83f579c2a9846eaac65c546c706cd67|4f636839-d8eb-4f8a-83e7-442a975a9d2b,UserNames|Advert1,2016-12-23T09:58:40.912Z,UserNames|Advert1,Edm.String,GOOGLE_MOBIHUNTER,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,2016-12-23T09:58:41.559Z,Edm.DateTime,2016-12-23T09:58:41.559Z,Edm.DateTime
ce491885ab29c838_f83f579c2a9846eaac65c546c706cd67|4f8d397e-1999-4a0b-acd0-b885bda8620f,UserNames|Advert1,2016-12-23T09:58:25.830Z,UserNames|Advert1,Edm.String,GOOGLE_MOBIHUNTER,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,2016-12-23T09:58:23.557Z,Edm.DateTime,2016-12-23T09:58:23.557Z,Edm.DateTime
ce491885ab29c838_f83f579c2a9846eaac65c546c706cd67|51a9109e-0420-4d1d-abb3-bd96e535e25f,UserNames|Advert1,2016-12-19T09:31:48.413Z,UserNames|Advert1,Edm.String,GOOGLE_MOBIHUNTER,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,2016-12-19T09:31:48.779Z,Edm.DateTime,2016-12-19T09:31:48.779Z,Edm.DateTime
ce491885ab29c838_f83f579c2a9846eaac65c546c706cd67|553053aa-c8d0-4126-b67f-3f603e290844,UserNames|Advert1,2016-12-19T09:31:37.131Z,UserNames|Advert1,Edm.String,GOOGLE_MOBIHUNTER,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,2016-12-19T09:31:36.562Z,Edm.DateTime,2016-12-19T09:31:36.562Z,Edm.DateTime
ce491885ab29c838_f83f579c2a9846eaac65c546c706cd67|644e43da-edb3-4fd1-8ff1-3005bf6807cc,UserNames|Advert1,2016-12-19T09:31:47.650Z,UserNames|Advert1,Edm.String,GOOGLE_MOBIHUNTER,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,2016-12-19T09:31:47.623Z,Edm.DateTime,2016-12-19T09:31:47.623Z,Edm.DateTime
ce491885ab29c838_f83f579c2a9846eaac65c546c706cd67|67b2938a-ac97-4106-921f-6baee854e08e,UserNames|Advert1,2016-12-23T09:58:33.763Z,UserNames|Advert1,Edm.String,GOOGLE_MOBIHUNTER,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,2016-12-23T09:58:31.463Z,Edm.DateTime,2016-12-23T09:58:31.463Z,Edm.DateTime
ce491885ab29c838_f83f579c2a9846eaac65c546c706cd67|70bd26e2-c74d-412c-bf28-123a2e4e3fa1,UserNames|Advert1,2016-12-23T09:58:22.186Z,UserNames|Advert1,Edm.String,GOOGLE_MOBIHUNTER,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,2016-12-23T09:58:19.624Z,Edm.DateTime,2016-12-23T09:58:19.624Z,Edm.DateTime
ce491885ab29c838_f83f579c2a9846eaac65c546c706cd67|8f61fa0a-3299-4f5b-b503-fa9c3e06bc9e,UserNames|Advert1,2016-12-23T09:58:23.152Z,UserNames|Advert1,Edm.String,GOOGLE_MOBIHUNTER,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,2016-12-23T09:58:20.631Z,Edm.DateTime,2016-12-23T09:58:20.631Z,Edm.DateTime
ce491885ab29c838_f83f579c2a9846eaac65c546c706cd67|9f8cabc7-5a2d-4bc3-8ea4-02bf5533f181,UserNames|Advert1,2016-12-23T09:58:41.639Z,UserNames|Advert1,Edm.String,GOOGLE_MOBIHUNTER,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,2016-12-23T09:58:39.914Z,Edm.DateTime,2016-12-23T09:58:39.914Z,Edm.DateTime
ce491885ab29c838_f83f579c2a9846eaac65c546c706cd67|a778662a-9c5f-4b31-95a2-dfd0c092b56b,UserNames|Advert1,2016-12-23T09:58:46.248Z,UserNames|Advert1,Edm.String,GOOGLE_MOBIHUNTER,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,2016-12-23T09:58:46.524Z,Edm.DateTime,2016-12-23T09:58:46.524Z,Edm.DateTime
ce491885ab29c838_f83f579c2a9846eaac65c546c706cd67|a9936116-3f72-43a5-b657-74f77ee18351,UserNames|Advert1,2016-12-23T09:58:34.372Z,UserNames|Advert1,Edm.String,GOOGLE_MOBIHUNTER,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,2016-12-23T09:58:35.032Z,Edm.DateTime,2016-12-23T09:58:35.032Z,Edm.DateTime
ce491885ab29c838_f83f579c2a9846eaac65c546c706cd67|b1eff299-4237-4591-83ec-94144f6fcefd,UserNames|Advert1,2016-12-23T09:58:20.884Z,UserNames|Advert1,Edm.String,GOOGLE_MOBIHUNTER,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,2016-12-23T09:58:21.241Z,Edm.DateTime,2016-12-23T09:58:21.241Z,Edm.DateTime
ce491885ab29c838_f83f579c2a9846eaac65c546c706cd67|b445c913-9f1e-47f5-bd78-7f4749d1ae43,UserNames|Advert1,2016-12-23T09:58:23.462Z,UserNames|Advert1,Edm.String,GOOGLE_MOBIHUNTER,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,2016-12-23T09:58:24.210Z,Edm.DateTime,2016-12-23T09:58:24.210Z,Edm.DateTime
ce491885ab29c838_f83f579c2a9846eaac65c546c706cd67|b4961e6e-a32d-46e0-8dc5-d420c6f27071,UserNames|Advert1,2016-12-19T09:31:57.083Z,UserNames|Advert1,Edm.String,GOOGLE_MOBIHUNTER,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,2016-12-19T09:31:53.062Z,Edm.DateTime,2016-12-19T09:31:53.062Z,Edm.DateTime
ce491885ab29c838_f83f579c2a9846eaac65c546c706cd67|b4eacff4-3ae6-4a88-aa46-54d53198147f,UserNames|Advert1,2016-12-23T09:58:28.041Z,UserNames|Advert1,Edm.String,GOOGLE_MOBIHUNTER,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,2016-12-23T09:58:28.310Z,Edm.DateTime,2016-12-23T09:58:28.310Z,Edm.DateTime
ce491885ab29c838_f83f579c2a9846eaac65c546c706cd67|befb2195-0238-420f-8037-ebcca1c53380,UserNames|Advert1,2016-12-23T09:58:31.694Z,UserNames|Advert1,Edm.String,GOOGLE_MOBIHUNTER,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,2016-12-23T09:58:29.612Z,Edm.DateTime,2016-12-23T09:58:29.612Z,Edm.DateTime
ce491885ab29c838_f83f579c2a9846eaac65c546c706cd67|ce8c0152-ab36-4e07-bc4b-03c64775c64e,UserNames|Advert1,2016-12-23T09:58:26.883Z,UserNames|Advert1,Edm.String,GOOGLE_MOBIHUNTER,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,2016-12-23T09:58:27.267Z,Edm.DateTime,2016-12-23T09:58:27.267Z,Edm.DateTime
ce491885ab29c838_f83f579c2a9846eaac65c546c706cd67|d7f2529b-8991-4730-a659-42fede175c0a,UserNames|Advert1,2016-12-23T09:58:28.607Z,UserNames|Advert1,Edm.String,GOOGLE_MOBIHUNTER,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,2016-12-23T09:58:26.639Z,Edm.DateTime,2016-12-23T09:58:26.639Z,Edm.DateTime
ce491885ab29c838_f83f579c2a9846eaac65c546c706cd67|e3843492-e5ba-4c7b-948e-91177b09a74d,UserNames|Advert1,2016-12-23T09:58:43.215Z,UserNames|Advert1,Edm.String,GOOGLE_MOBIHUNTER,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,2016-12-23T09:58:41.036Z,Edm.DateTime,2016-12-23T09:58:41.036Z,Edm.DateTime
ce491885ab29c838_f83f579c2a9846eaac65c546c706cd67|e9fb8561-7a24-4986-b787-dbf8fa9991d6,UserNames|Advert1,2016-12-19T09:31:35.658Z,UserNames|Advert1,Edm.String,GOOGLE_MOBIHUNTER,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,2016-12-19T09:31:35.760Z,Edm.DateTime,2016-12-19T09:31:35.760Z,Edm.DateTime
ce491885ab29c838_f83f579c2a9846eaac65c546c706cd67|f610c5a3-5853-40c4-8d85-67e4debc6701,UserNames|Advert1,2016-12-23T09:58:45.046Z,UserNames|Advert1,Edm.String,GOOGLE_MOBIHUNTER,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,2016-12-23T09:58:45.564Z,Edm.DateTime,2016-12-23T09:58:45.564Z,Edm.DateTime
ce491885ab29c838_f83f579c2a9846eaac65c546c706cd67|f86d6cfb-659f-4c4b-ab38-1dd87b29a3a9,UserNames|Advert1,2016-12-23T09:58:43.869Z,UserNames|Advert1,Edm.String,GOOGLE_MOBIHUNTER,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,2016-12-23T09:58:44.634Z,Edm.DateTime,2016-12-23T09:58:44.634Z,Edm.DateTime
ce491885ab29c838_f83f579c2a9846eaac65c546c706cd67|fa35f6f9-b621-47a5-a073-88381787b13e,UserNames|Advert1,2016-12-23T09:58:36.922Z,UserNames|Advert1,Edm.String,GOOGLE_MOBIHUNTER,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,2016-12-23T09:58:37.667Z,Edm.DateTime,2016-12-23T09:58:37.667Z,Edm.DateTime
ce491885ab29c838_f83f579c2a9846eaac65c546c706cd67|fcac122e-6baf-485d-be03-2f766a8bbcb4,UserNames|Advert1,2016-12-23T09:58:32.423Z,UserNames|Advert1,Edm.String,GOOGLE_MOBIHUNTER,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,2016-12-23T09:58:33.103Z,Edm.DateTime,2016-12-23T09:58:33.103Z,Edm.DateTime
ce922bb33ba563fd_f83f579c2a9846eaac65c546c706cd67|4ee9f5c9-e521-4879-bf3e-09ab36147a23,UserNames|Advert1,2017-07-11T16:55:39.089Z,UserNames|Advert1,Edm.String,GOOGLE_MOBIHUNTER,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,2017-07-11T16:55:38.853Z,Edm.DateTime,2017-07-11T16:55:38.853Z,Edm.DateTime
ce922bb33ba563fd_f83f579c2a9846eaac65c546c706cd67|a7e233a3-7754-4283-9e2e-83327d0c7b50,UserNames|Advert1,2017-07-11T16:55:26.529Z,UserNames|Advert1,Edm.String,GOOGLE_MOBIHUNTER,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,2017-07-11T16:55:25.814Z,Edm.DateTime,2017-07-11T16:55:25.814Z,Edm.DateTime
d110836dd831acf0_f83f579c2a9846eaac65c546c706cd67|fe8d6cc4-4255-4620-a75a-9b281ae0d96e,UserNames|Advert1,2016-08-11T20:40:56.596Z,UserNames|Advert1,Edm.String,http://jag.go2cloud.org/aff_c?offer_id=345&aff_id=5993,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/Advert1.png.b64,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/Advert1.png,Edm.String,2016-08-11T20:40:56.170Z,Edm.DateTime,2016-08-11T20:40:56.170Z,Edm.DateTime
d110836dd831acf0_f83f579c2a9846eaac65c546c706cd67|fe8d6cc4-4255-4620-a75a-9b281ae0d96e,UserNames|Advert2,2016-08-11T20:40:56.409Z,UserNames|Advert2,Edm.String,http://jag.go2cloud.org/aff_c?offer_id=1117&aff_id=5993,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/Advert2.png.b64,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/Advert2.png,Edm.String,2016-08-11T20:40:56.201Z,Edm.DateTime,2016-08-11T20:40:56.201Z,Edm.DateTime
d110836dd831acf0_f83f579c2a9846eaac65c546c706cd67|fe8d6cc4-4255-4620-a75a-9b281ae0d96e,UserNames|Advert3,2016-08-11T20:40:55.685Z,UserNames|Advert3,Edm.String,http://jag.go2cloud.org/aff_c?offer_id=980&aff_id=5993,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/Advert3.png.b64,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/Advert3.png,Edm.String,2016-08-11T20:40:56.201Z,Edm.DateTime,2016-08-11T20:40:56.201Z,Edm.DateTime
d110836dd831acf0_f83f579c2a9846eaac65c546c706cd67|fe8d6cc4-4255-4620-a75a-9b281ae0d96e,UserNames|Advert4,2016-08-11T20:40:56.440Z,UserNames|Advert4,Edm.String,http://jag.go2cloud.org/aff_c?offer_id=499&aff_id=5993,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/Advert4.png.b64,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/Advert4.png,Edm.String,2016-08-11T20:40:56.201Z,Edm.DateTime,2016-08-11T20:40:56.201Z,Edm.DateTime
d110836dd831acf0_f83f579c2a9846eaac65c546c706cd67|fe8d6cc4-4255-4620-a75a-9b281ae0d96e,UserNames|Advert5,2016-08-11T20:40:56.742Z,UserNames|Advert5,Edm.String,http://jag.go2cloud.org/aff_c?offer_id=351&aff_id=5993,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/Advert5.png.b64,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/Advert5.png,Edm.String,2016-08-11T20:40:56.201Z,Edm.DateTime,2016-08-11T20:40:56.201Z,Edm.DateTime
d1604fe5f76b4c75_f83f579c2a9846eaac65c546c706cd67|52dcf88f-d439-4759-98b9-8a0fbd618007,UserNames|Advert1,2017-06-18T11:32:23.413Z,UserNames|Advert1,Edm.String,GOOGLE_MOBIHUNTER,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,2017-06-18T11:32:23.376Z,Edm.DateTime,2017-06-18T11:32:23.376Z,Edm.DateTime
d258e19455440e3f_f83f579c2a9846eaac65c546c706cd67|4b6a9fe1-fa60-4538-b931-f8aa9dcf1e81,UserNames|Advert1,2016-08-08T15:41:56.836Z,UserNames|Advert1,Edm.String,http://jag.go2cloud.org/aff_c?offer_id=345&aff_id=5993,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/Advert1.png.b64,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/Advert1.png,Edm.String,2016-08-08T15:41:56.624Z,Edm.DateTime,2016-08-08T15:41:56.624Z,Edm.DateTime
d258e19455440e3f_f83f579c2a9846eaac65c546c706cd67|4b6a9fe1-fa60-4538-b931-f8aa9dcf1e81,UserNames|Advert2,2016-08-08T15:41:57.265Z,UserNames|Advert2,Edm.String,http://jag.go2cloud.org/aff_c?offer_id=1117&aff_id=5993,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/Advert2.png.b64,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/Advert2.png,Edm.String,2016-08-08T15:41:56.624Z,Edm.DateTime,2016-08-08T15:41:56.624Z,Edm.DateTime
d258e19455440e3f_f83f579c2a9846eaac65c546c706cd67|4b6a9fe1-fa60-4538-b931-f8aa9dcf1e81,UserNames|Advert3,2016-08-08T15:41:57.486Z,UserNames|Advert3,Edm.String,http://jag.go2cloud.org/aff_c?offer_id=980&aff_id=5993,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/Advert3.png.b64,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/Advert3.png,Edm.String,2016-08-08T15:41:56.624Z,Edm.DateTime,2016-08-08T15:41:56.624Z,Edm.DateTime
d258e19455440e3f_f83f579c2a9846eaac65c546c706cd67|4b6a9fe1-fa60-4538-b931-f8aa9dcf1e81,UserNames|Advert4,2016-08-08T15:41:56.861Z,UserNames|Advert4,Edm.String,http://jag.go2cloud.org/aff_c?offer_id=499&aff_id=5993,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/Advert4.png.b64,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/Advert4.png,Edm.String,2016-08-08T15:41:56.624Z,Edm.DateTime,2016-08-08T15:41:56.624Z,Edm.DateTime
d258e19455440e3f_f83f579c2a9846eaac65c546c706cd67|4b6a9fe1-fa60-4538-b931-f8aa9dcf1e81,UserNames|Advert5,2016-08-08T15:41:57.098Z,UserNames|Advert5,Edm.String,http://jag.go2cloud.org/aff_c?offer_id=351&aff_id=5993,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/Advert5.png.b64,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/Advert5.png,Edm.String,2016-08-08T15:41:56.624Z,Edm.DateTime,2016-08-08T15:41:56.624Z,Edm.DateTime
d277a409c0e0fb0c_f83f579c2a9846eaac65c546c706cd67|98daf2e8-8cf9-44fa-9ccd-abca693b2ea1,UserNames|Advert1,2017-07-11T08:17:53.582Z,UserNames|Advert1,Edm.String,GOOGLE_MOBIHUNTER,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,2017-07-11T08:17:52.732Z,Edm.DateTime,2017-07-11T08:17:52.732Z,Edm.DateTime
d277a409c0e0fb0c_f83f579c2a9846eaac65c546c706cd67|b03bacf7-1723-4790-959a-016cb7c86627,UserNames|Advert1,2017-07-11T08:17:55.499Z,UserNames|Advert1,Edm.String,GOOGLE_MOBIHUNTER,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,2017-07-11T08:17:54.531Z,Edm.DateTime,2017-07-11T08:17:54.531Z,Edm.DateTime
