PartitionKey,RowKey,Timestamp,CreationDate,CreationDate@type,Expiry,Expiry@type,Life,Life@type,Month,Month@type,Number,Number@type,Progress,Progress@type,Status,Status@type
7c19178363507a67_f83f579c2a9846eaac65c546c706cd67,2018-03,2018-03-31T23:54:11.793Z,3/1/2018 12:46:34 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2018-03,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
7c19178363507a67_f83f579c2a9846eaac65c546c706cd67,2018-04,2018-04-30T23:04:41.649Z,4/1/2018 12:54:11 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2018-04,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
7c19178363507a67_f83f579c2a9846eaac65c546c706cd67,2018-05,2018-05-31T23:12:54.502Z,5/1/2018 12:04:39 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2018-05,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
7c19178363507a67_f83f579c2a9846eaac65c546c706cd67,2018-06,2018-06-30T23:13:30.329Z,6/1/2018 12:12:55 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2018-06,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
7c19178363507a67_f83f579c2a9846eaac65c546c706cd67,2018-07,2018-07-31T23:22:13.111Z,7/26/2018 9:20:22 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2018-07,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
7c19178363507a67_f83f579c2a9846eaac65c546c706cd67,2018-08,2018-08-01T03:22:07.025Z,8/1/2018 12:22:04 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2018-08,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
7d3cc8b6943d0aff_f83f579c2a9846eaac65c546c706cd67,2017-08,2017-08-31T23:53:22.183Z,8/8/2017 7:47:00 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2017-08,Edm.String,Not Yet Available,Edm.String,0.40,Edm.String,Not Yet Available,Edm.String
7d3cc8b6943d0aff_f83f579c2a9846eaac65c546c706cd67,2017-09,2017-09-30T23:01:15.253Z,9/1/2017 12:53:33 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2017-09,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
7d3cc8b6943d0aff_f83f579c2a9846eaac65c546c706cd67,2017-10,2017-10-31T23:09:28.312Z,10/1/2017 12:01:18 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2017-10,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
7d3cc8b6943d0aff_f83f579c2a9846eaac65c546c706cd67,2017-11,2017-11-30T23:19:16.696Z,11/1/2017 12:09:34 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2017-11,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
7d3cc8b6943d0aff_f83f579c2a9846eaac65c546c706cd67,2017-12,2017-12-31T23:30:14.499Z,12/1/2017 12:18:50 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2017-12,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
7d3cc8b6943d0aff_f83f579c2a9846eaac65c546c706cd67,2018-01,2018-01-31T23:39:18.559Z,1/1/2018 12:30:16 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2018-01,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
7d3cc8b6943d0aff_f83f579c2a9846eaac65c546c706cd67,2018-02,2018-02-28T23:46:35.881Z,2/1/2018 12:39:20 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2018-02,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
7d3cc8b6943d0aff_f83f579c2a9846eaac65c546c706cd67,2018-03,2018-03-31T23:54:11.892Z,3/1/2018 12:46:34 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2018-03,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
7d3cc8b6943d0aff_f83f579c2a9846eaac65c546c706cd67,2018-04,2018-04-30T23:04:41.681Z,4/1/2018 12:54:11 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2018-04,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
7d3cc8b6943d0aff_f83f579c2a9846eaac65c546c706cd67,2018-05,2018-05-31T23:12:54.532Z,5/1/2018 12:04:39 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2018-05,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
7d3cc8b6943d0aff_f83f579c2a9846eaac65c546c706cd67,2018-06,2018-06-30T23:13:30.369Z,6/1/2018 12:12:55 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2018-06,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
7d3cc8b6943d0aff_f83f579c2a9846eaac65c546c706cd67,2018-07,2018-07-31T23:22:13.151Z,7/26/2018 9:20:22 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2018-07,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
7d3cc8b6943d0aff_f83f579c2a9846eaac65c546c706cd67,2018-08,2018-08-01T03:22:07.059Z,8/1/2018 12:22:04 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2018-08,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
7f04e570585a3959_f83f579c2a9846eaac65c546c706cd67,2016-10,2016-10-31T23:05:07.156Z,10/26/2016 8:00:55 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2016-10,Edm.String,Not Yet Available,Edm.String,3.20,Edm.String,Not Yet Available,Edm.String
7f04e570585a3959_f83f579c2a9846eaac65c546c706cd67,2016-11,2016-11-30T23:41:58.135Z,11/1/2016 12:06:22 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2016-11,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
7f04e570585a3959_f83f579c2a9846eaac65c546c706cd67,2016-12,2016-12-31T23:37:47.327Z,12/1/2016 12:42:00 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2016-12,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
7f04e570585a3959_f83f579c2a9846eaac65c546c706cd67,2017-01,2017-01-31T23:47:45.319Z,1/1/2017 12:37:49 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2017-01,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
7f04e570585a3959_f83f579c2a9846eaac65c546c706cd67,2017-02,2017-02-28T23:55:34.195Z,2/1/2017 12:47:42 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2017-02,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
7f04e570585a3959_f83f579c2a9846eaac65c546c706cd67,2017-03,2017-03-31T23:03:50.078Z,3/1/2017 12:55:43 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2017-03,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
7f04e570585a3959_f83f579c2a9846eaac65c546c706cd67,2017-04,2017-04-30T23:12:52.111Z,4/1/2017 12:03:50 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2017-04,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
7f04e570585a3959_f83f579c2a9846eaac65c546c706cd67,2017-05,2017-05-31T23:20:50.167Z,5/1/2017 12:12:58 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2017-05,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
7f04e570585a3959_f83f579c2a9846eaac65c546c706cd67,2017-06,2017-06-30T23:32:59.320Z,6/1/2017 12:20:51 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2017-06,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
7f04e570585a3959_f83f579c2a9846eaac65c546c706cd67,2017-07,2017-07-31T23:43:08.262Z,7/1/2017 12:32:59 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2017-07,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
7f04e570585a3959_f83f579c2a9846eaac65c546c706cd67,2017-08,2017-08-31T23:53:22.225Z,8/1/2017 12:43:05 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2017-08,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
7f04e570585a3959_f83f579c2a9846eaac65c546c706cd67,2017-09,2017-09-30T23:01:15.304Z,9/1/2017 12:53:33 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2017-09,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
7f04e570585a3959_f83f579c2a9846eaac65c546c706cd67,2017-10,2017-10-31T23:09:28.350Z,10/1/2017 12:01:18 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2017-10,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
7f04e570585a3959_f83f579c2a9846eaac65c546c706cd67,2017-11,2017-11-30T23:19:16.748Z,11/1/2017 12:09:34 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2017-11,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
7f04e570585a3959_f83f579c2a9846eaac65c546c706cd67,2017-12,2017-12-31T23:30:14.551Z,12/1/2017 12:18:51 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2017-12,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
7f04e570585a3959_f83f579c2a9846eaac65c546c706cd67,2018-01,2018-01-31T23:39:18.659Z,1/1/2018 12:30:16 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2018-01,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
7f04e570585a3959_f83f579c2a9846eaac65c546c706cd67,2018-02,2018-02-28T23:46:35.921Z,2/1/2018 12:39:20 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2018-02,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
7f04e570585a3959_f83f579c2a9846eaac65c546c706cd67,2018-03,2018-03-31T23:54:12.093Z,3/1/2018 12:46:34 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2018-03,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
7f04e570585a3959_f83f579c2a9846eaac65c546c706cd67,2018-04,2018-04-30T23:04:41.721Z,4/1/2018 12:54:11 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2018-04,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
7f04e570585a3959_f83f579c2a9846eaac65c546c706cd67,2018-05,2018-05-31T23:12:54.570Z,5/1/2018 12:04:39 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2018-05,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
7f04e570585a3959_f83f579c2a9846eaac65c546c706cd67,2018-06,2018-06-30T23:13:30.402Z,6/1/2018 12:12:55 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2018-06,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
7f04e570585a3959_f83f579c2a9846eaac65c546c706cd67,2018-07,2018-07-31T23:22:13.185Z,7/26/2018 9:20:22 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2018-07,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
7f04e570585a3959_f83f579c2a9846eaac65c546c706cd67,2018-08,2018-08-01T03:22:07.101Z,8/1/2018 12:22:04 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2018-08,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
80f05e235ba8dbde_f83f579c2a9846eaac65c546c706cd67,2018-02,2018-02-28T23:46:35.983Z,2/24/2018 9:45:21 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2018-02,Edm.String,Not Yet Available,Edm.String,3.60,Edm.String,Not Yet Available,Edm.String
80f05e235ba8dbde_f83f579c2a9846eaac65c546c706cd67,2018-03,2018-03-31T23:54:12.195Z,3/1/2018 12:46:34 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2018-03,Edm.String,Not Yet Available,Edm.String,12.00,Edm.String,Not Yet Available,Edm.String
80f05e235ba8dbde_f83f579c2a9846eaac65c546c706cd67,2018-04,2018-04-30T23:04:41.767Z,4/1/2018 12:54:11 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2018-04,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
80f05e235ba8dbde_f83f579c2a9846eaac65c546c706cd67,2018-05,2018-05-31T23:12:54.633Z,5/1/2018 12:04:39 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2018-05,Edm.String,Not Yet Available,Edm.String,0.80,Edm.String,Not Yet Available,Edm.String
80f05e235ba8dbde_f83f579c2a9846eaac65c546c706cd67,2018-06,2018-06-30T23:13:30.449Z,6/1/2018 12:12:55 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2018-06,Edm.String,Not Yet Available,Edm.String,3.20,Edm.String,Not Yet Available,Edm.String
80f05e235ba8dbde_f83f579c2a9846eaac65c546c706cd67,2018-07,2018-07-31T23:22:13.243Z,7/26/2018 9:20:22 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2018-07,Edm.String,Not Yet Available,Edm.String,5.60,Edm.String,Not Yet Available,Edm.String
80f05e235ba8dbde_f83f579c2a9846eaac65c546c706cd67,2018-08,2018-08-01T03:22:07.201Z,8/1/2018 12:22:04 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2018-08,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
8605a4a37c219988_f83f579c2a9846eaac65c546c706cd67,2018-04,2018-04-30T23:04:41.855Z,4/13/2018 6:57:15 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2018-04,Edm.String,Not Yet Available,Edm.String,3.20,Edm.String,Not Yet Available,Edm.String
8605a4a37c219988_f83f579c2a9846eaac65c546c706cd67,2018-05,2018-05-31T23:12:54.665Z,5/1/2018 12:04:39 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2018-05,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
8605a4a37c219988_f83f579c2a9846eaac65c546c706cd67,2018-06,2018-06-30T23:13:30.483Z,6/1/2018 12:12:55 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2018-06,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
8605a4a37c219988_f83f579c2a9846eaac65c546c706cd67,2018-07,2018-07-31T23:22:13.273Z,7/26/2018 9:20:22 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2018-07,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
8605a4a37c219988_f83f579c2a9846eaac65c546c706cd67,2018-08,2018-08-01T03:22:07.236Z,8/1/2018 12:22:04 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2018-08,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
868d3c417596d760_f83f579c2a9846eaac65c546c706cd67,2018-05,2018-05-31T23:12:55.096Z,5/21/2018 7:10:11 PM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2018-05,Edm.String,Not Yet Available,Edm.String,100.00,Edm.String,Not Yet Available,Edm.String
868d3c417596d760_f83f579c2a9846eaac65c546c706cd67,2018-06,2018-06-30T23:13:30.891Z,6/1/2018 12:12:55 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2018-06,Edm.String,Not Yet Available,Edm.String,100.00,Edm.String,Not Yet Available,Edm.String
868d3c417596d760_f83f579c2a9846eaac65c546c706cd67,2018-07,2018-07-31T23:22:13.537Z,7/26/2018 9:20:22 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2018-07,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
868d3c417596d760_f83f579c2a9846eaac65c546c706cd67,2018-08,2018-08-01T03:22:07.585Z,8/1/2018 12:22:05 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2018-08,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
880b329db0baf999_f83f579c2a9846eaac65c546c706cd67,2016-12,2016-12-31T23:37:47.374Z,12/21/2016 6:34:05 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2016-12,Edm.String,Not Yet Available,Edm.String,5.20,Edm.String,Not Yet Available,Edm.String
880b329db0baf999_f83f579c2a9846eaac65c546c706cd67,2017-01,2017-01-31T23:47:45.419Z,1/1/2017 12:37:49 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2017-01,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
880b329db0baf999_f83f579c2a9846eaac65c546c706cd67,2017-02,2017-02-28T23:55:34.275Z,2/1/2017 12:47:42 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2017-02,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
880b329db0baf999_f83f579c2a9846eaac65c546c706cd67,2017-03,2017-03-31T23:03:50.198Z,3/1/2017 12:55:43 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2017-03,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
880b329db0baf999_f83f579c2a9846eaac65c546c706cd67,2017-04,2017-04-30T23:12:52.311Z,4/1/2017 12:03:50 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2017-04,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
880b329db0baf999_f83f579c2a9846eaac65c546c706cd67,2017-05,2017-05-31T23:20:50.250Z,5/1/2017 12:12:58 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2017-05,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
880b329db0baf999_f83f579c2a9846eaac65c546c706cd67,2017-06,2017-06-30T23:32:59.410Z,6/1/2017 12:20:51 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2017-06,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
880b329db0baf999_f83f579c2a9846eaac65c546c706cd67,2017-07,2017-07-31T23:43:08.341Z,7/1/2017 12:33:00 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2017-07,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
880b329db0baf999_f83f579c2a9846eaac65c546c706cd67,2017-08,2017-08-31T23:53:22.314Z,8/1/2017 12:43:06 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2017-08,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
880b329db0baf999_f83f579c2a9846eaac65c546c706cd67,2017-09,2017-09-30T23:01:15.423Z,9/1/2017 12:53:34 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2017-09,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
880b329db0baf999_f83f579c2a9846eaac65c546c706cd67,2017-10,2017-10-31T23:09:28.421Z,10/1/2017 12:01:18 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2017-10,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
880b329db0baf999_f83f579c2a9846eaac65c546c706cd67,2017-11,2017-11-30T23:19:16.818Z,11/1/2017 12:09:34 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2017-11,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
880b329db0baf999_f83f579c2a9846eaac65c546c706cd67,2017-12,2017-12-31T23:30:14.609Z,12/1/2017 12:18:51 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2017-12,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
880b329db0baf999_f83f579c2a9846eaac65c546c706cd67,2018-01,2018-01-31T23:39:18.710Z,1/1/2018 12:30:16 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2018-01,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
880b329db0baf999_f83f579c2a9846eaac65c546c706cd67,2018-02,2018-02-28T23:46:36.121Z,2/1/2018 12:39:20 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2018-02,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
880b329db0baf999_f83f579c2a9846eaac65c546c706cd67,2018-03,2018-03-31T23:54:12.298Z,3/1/2018 12:46:35 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2018-03,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
880b329db0baf999_f83f579c2a9846eaac65c546c706cd67,2018-04,2018-04-30T23:04:41.893Z,4/1/2018 12:54:11 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2018-04,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
880b329db0baf999_f83f579c2a9846eaac65c546c706cd67,2018-05,2018-05-31T23:12:55.135Z,5/1/2018 12:04:39 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2018-05,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
880b329db0baf999_f83f579c2a9846eaac65c546c706cd67,2018-06,2018-06-30T23:13:30.965Z,6/1/2018 12:12:55 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2018-06,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
880b329db0baf999_f83f579c2a9846eaac65c546c706cd67,2018-07,2018-07-31T23:22:13.565Z,7/26/2018 9:20:22 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2018-07,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
880b329db0baf999_f83f579c2a9846eaac65c546c706cd67,2018-08,2018-08-01T03:22:07.618Z,8/1/2018 12:22:05 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2018-08,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
89062e5e48c864a3_f83f579c2a9846eaac65c546c706cd67,2017-03,2017-03-31T23:03:50.237Z,3/11/2017 6:58:09 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2017-03,Edm.String,Not Yet Available,Edm.String,6.80,Edm.String,Not Yet Available,Edm.String
89062e5e48c864a3_f83f579c2a9846eaac65c546c706cd67,2017-04,2017-04-30T23:12:52.411Z,4/1/2017 12:03:50 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2017-04,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
89062e5e48c864a3_f83f579c2a9846eaac65c546c706cd67,2017-05,2017-05-31T23:20:50.288Z,5/1/2017 12:12:58 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2017-05,Edm.String,Not Yet Available,Edm.String,2.40,Edm.String,Not Yet Available,Edm.String
89062e5e48c864a3_f83f579c2a9846eaac65c546c706cd67,2017-06,2017-06-30T23:32:59.459Z,6/1/2017 12:20:51 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2017-06,Edm.String,Not Yet Available,Edm.String,9.20,Edm.String,Not Yet Available,Edm.String
89062e5e48c864a3_f83f579c2a9846eaac65c546c706cd67,2017-07,2017-07-31T23:43:08.392Z,7/1/2017 12:33:00 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2017-07,Edm.String,Not Yet Available,Edm.String,0.80,Edm.String,Not Yet Available,Edm.String
89062e5e48c864a3_f83f579c2a9846eaac65c546c706cd67,2017-08,2017-08-31T23:53:22.363Z,8/1/2017 12:43:06 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2017-08,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
89062e5e48c864a3_f83f579c2a9846eaac65c546c706cd67,2017-09,2017-09-30T23:01:15.468Z,9/1/2017 12:53:34 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2017-09,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
89062e5e48c864a3_f83f579c2a9846eaac65c546c706cd67,2017-10,2017-10-31T23:09:28.473Z,10/1/2017 12:01:18 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2017-10,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
89062e5e48c864a3_f83f579c2a9846eaac65c546c706cd67,2017-11,2017-11-30T23:19:16.879Z,11/1/2017 12:09:34 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2017-11,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
89062e5e48c864a3_f83f579c2a9846eaac65c546c706cd67,2017-12,2017-12-31T23:30:14.659Z,12/1/2017 12:18:51 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2017-12,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
89062e5e48c864a3_f83f579c2a9846eaac65c546c706cd67,2018-01,2018-01-31T23:39:18.760Z,1/1/2018 12:30:16 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2018-01,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
89062e5e48c864a3_f83f579c2a9846eaac65c546c706cd67,2018-02,2018-02-28T23:46:36.171Z,2/1/2018 12:39:20 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2018-02,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
